epoch,train Loss,training accuracy,val_accurate
70,0.9537879228591919,0.5913490623109497,0.5961538461538461
71,1.2988784313201904,0.604053236539625,0.6208791208791209
72,1.000247836112976,0.5502117362371446,0.4725274725274725
73,0.8290809392929077,0.5350877192982456,0.5274725274725275
74,1.1356514692306519,0.5650332728372656,0.521978021978022
75,1.1821820735931396,0.5571687840290381,0.49725274725274726
76,0.8881844282150269,0.558983666061706,0.532967032967033
77,0.9423133134841919,0.573200241984271,0.5274725274725275
78,0.8908301591873169,0.5792498487598307,0.5439560439560439
79,0.9491223096847534,0.5871143375680581,0.5741758241758241
80,1.002663493156433,0.5807622504537205,0.5494505494505495
81,1.5870699882507324,0.588929219600726,0.6098901098901099
82,1.2962381839752197,0.5710828796128251,0.510989010989011
83,1.0404751300811768,0.5326678765880217,0.5494505494505495
84,1.229097604751587,0.5964912280701754,0.5631868131868132
85,0.9763997793197632,0.5852994555353902,0.6098901098901099
86,0.7352336049079895,0.5813672111312764,0.5769230769230769
87,0.5150172114372253,0.6085904416212946,0.5961538461538461
88,1.2929006814956665,0.5559588626739262,0.510989010989011
89,1.1678732633590698,0.5662431941923775,0.5659340659340659
90,1.3196630477905273,0.5998185117967332,0.5961538461538461
91,1.0468307733535767,0.6188747731397459,0.6043956043956044
92,0.8096803426742554,0.5862068965517241,0.5164835164835165
93,1.3618284463882446,0.5163339382940109,0.38186813186813184
94,1.1523844003677368,0.4485783424077435,0.489010989010989
95,1.0683845281600952,0.45856019358741684,0.4230769230769231
96,0.9690443873405457,0.4627949183303085,0.4835164835164835
97,0.9375900030136108,0.4618874773139746,0.40934065934065933
98,1.717975378036499,0.44676346037507564,0.4368131868131868
99,1.2653865814208984,0.4485783424077435,0.4478021978021978
100,1.3066976070404053,0.45251058681185724,0.43131868131868134
